,movie_title,actor_name,actor_id
607,need for speed,Rami Malek,17838.0
608,what women want,Judy Greer,20750.0
609,ice age,Goran Visnjic,5725.0
610,dreamcatcher,Morgan Freeman,192.0
611,lincoln,Joseph Gordon-Levitt,24045.0
612,the matrix,Keanu Reeves,6384.0
613,apollo 13,Tom Hanks,31.0
614,total recall,Ronny Cox,780.0
615,the santa clause 2,Judge Reinhold,777.0
616,les misÃ©rables,Hugh Jackman,6968.0
617,you've got mail,Tom Hanks,31.0
618,step brothers,Will Ferrell,23659.0
619,the mask of zorro,Anthony Hopkins,4173.0
620,due date,Robert Downey Jr.,3223.0
621,space cowboys,Clint Eastwood,190.0
622,cliffhanger,Sylvester Stallone,16483.0
623,broken arrow,Delroy Lindo,18792.0
624,the kid,Bruce Willis,62.0
625,world trade center,Nicolas Cage,2963.0
626,mona lisa smile,Julia Roberts,1204.0
627,the dictator,Sayed Badreya,173810.0
628,eyes wide shut,Tom Cruise,500.0
629,annie,QuvenzhanÃ© Wallis,
630,focus,Will Smith,2888.0
631,this means war,Tom Hardy,2524.0
632,blade: trinity,Ryan Reynolds,10859.0
633,red dawn,Lea Thompson,1063.0
634,primary colors,Maura Tierney,16307.0
635,resident evil: retribution,Milla Jovovich,63.0
636,death race,Jason Statham,976.0
637,the long kiss goodnight,Melina Kanakaredes,25972.0
638,proof of life,Pamela Reed,14699.0
639,zathura: a space adventure,Kristen Stewart,37917.0
640,fight club,Brad Pitt,287.0
641,we are marshall,Matthew McConaughey,10297.0
642,the missingÂ            ,Jason Flemyng,973.0
643,hudson hawk,Bruce Willis,62.0
644,lucky numbers,Michael Rapaport,4688.0
645,"i, frankenstein",Caitlin Stasey,145245.0
646,oliver twist,Ian McNeice,3547.0
647,elektra,Jennifer Garner,9278.0
648,sin city: a dame to kill for,Joseph Gordon-Levitt,24045.0
649,random hearts,Harrison Ford,3.0
650,everest,Michael Kelly,50217.0
651,perfume: the story of a murderer,Michael Smiley,17078.0
652,austin powers in goldmember,Verne Troyer,10987.0
653,astro boy,Nicolas Cage,2963.0
654,jurassic park,Wayne Knight,4201.0
655,wyatt earp,Dennis Quaid,6065.0
656,clear and present danger,Harrison Ford,3.0
657,dragon blade,Si Won Choi,77318.0
658,littleman,Chazz Palminteri,9046.0
659,u-571,Matthew McConaughey,10297.0
660,the american president,Shawna Waldron,112080.0
661,the love guru,Justin Timberlake,12111.0
662,3000 miles to graceland,Jon Lovitz,16165.0
663,the hateful eight,Craig Stark,183519.0
664,blades of glory,Will Ferrell,23659.0
665,hop,Gary Cole,21163.0
666,300,Gerard Butler,17276.0
667,meet the fockers,Robert De Niro,380.0
668,marley & me,Eric Dane,58115.0
669,the green mile,Tom Hanks,31.0
670,wild hogs,Jill Hennessy,50877.0
671,chicken little,Catherine O'Hara,11514.0
672,gone girl,Patrick Fugit,11663.0
673,the bourne identity,Matt Damon,1892.0
674,goldeneye,Izabella Scorupco,10695.0
675,the general's daughter,Daniel von Bargen,1473.0
676,the truman show,Natascha McElhone,11317.0
677,the prince of egypt,Martin Short,519.0
678,daddy day care,Anjelica Huston,5657.0
679,2 guns,Denzel Washington,5292.0
680,cats & dogs,Carol Ann Susi,1212530.0
681,the italian job,Jason Statham,976.0
682,two weeks notice,Dorian Missick,26718.0
683,antz,Sylvester Stallone,16483.0
684,couples retreat,Jon Favreau,15277.0
685,days of thunder,Tom Cruise,500.0
686,cheaper by the dozen 2,Taylor Lautner,84214.0
687,the scorch trials,Ki Hong Lee,1310760.0
688,eat pray love,James Franco,17051.0
689,the family man,Nicolas Cage,2963.0
690,red,Bruce Willis,62.0
691,any given sunday,Al Pacino,1158.0
692,the horse whisperer,Scarlett Johansson,1245.0
693,collateral,Tom Cruise,500.0
694,the scorpion king,Dwayne Johnson,18918.0
695,ladder 49,Billy Burke,21029.0
696,deep blue sea,LL Cool J,36424.0
697,this is it,Misha Gabriel Hamilton,1278721.0
698,contagion,Matt Damon,1892.0
699,kangaroo jack,Estella Warren,13241.0
700,coraline,Jennifer Saunders,12094.0
701,the happening,Zooey Deschanel,11664.0
702,man on fire,Denzel Washington,5292.0
703,the shaggy dog,Robert Downey Jr.,3223.0
704,starsky & hutch,Snoop Dogg,19767.0
705,jingle all the way,Jim Belushi,26485.0
706,hellboy,James Babson,25659.0
707,a civil action,Robert Duvall,3087.0
708,paranorman,Anna Kendrick,84223.0
709,the jackal,J.K. Simmons,18999.0
710,paycheck,Ivana Milicevic,29930.0
711,up close & personal,Joe Mantegna,3266.0
712,the tale of despereaux,Emma Watson,10990.0
713,rules of engagementÂ            ,Bianca Kajlich,69616.0
714,the tuxedo,Romany Malco,71530.0
715,under siege 2: dark territory,Peter Greene,11803.0
716,jack ryan: shadow recruit,Colm Feore,10132.0
717,joy,Jennifer Lawrence,72129.0
718,london has fallen,Gerard Butler,17276.0
719,alien: resurrection,Gary Dourdan,40276.0
720,shooter,Tate Donovan,15455.0
721,the boxtrolls,Isaac Hempstead Wright,239020.0
722,practical magic,Goran Visnjic,5725.0
723,the lego movie,Morgan Freeman,192.0
724,miss congeniality 2: armed and fabulous,Eileen Brennan,39015.0
725,reign of fire,Christian Bale,3894.0
726,gangster squad,Ryan Gosling,30614.0
727,year one,Olivia Wilde,59315.0
728,invictus,Matt Damon,1892.0
729,state of play,Robin Wright,32.0
730,duplicity,Julia Roberts,1204.0
731,my favorite martian,Steven Anthony Lawrence,35554.0
732,the sentinel,Blair Brown,7571.0
733,planet 51,Dwayne Johnson,18918.0
734,star trek: nemesis,Tom Hardy,2524.0
735,intolerable cruelty,Cedric the Entertainer,5726.0
736,trouble with the curve,Clint Eastwood,190.0
737,edge of darkness,Bojana Novakovic,81682.0
738,the relic,John Kapelos,55554.0
739,analyze that,Robert De Niro,380.0
740,righteous kill,Robert De Niro,380.0
741,the soloist,Robert Downey Jr.,3223.0
742,the legend of bagger vance,Matt Damon,1892.0
743,almost famous,Philip Seymour Hoffman,1233.0
744,garfield 2,Bill Murray,1532.0
745,xxx: state of the union,Sunny Mabrey,58707.0
746,priest,Josh Wingate,206790.0
747,sinbad: legend of the seven seas,Brad Pitt,287.0
748,event horizon,Sean Pertwee,28848.0
749,the avengers,Chris Hemsworth,74568.0
750,dragonfly,Joe Morton,3977.0
751,the black dahlia,Scarlett Johansson,1245.0
752,flyboys,James Franco,17051.0
753,the last castle,Clifton Collins Jr.,5365.0
754,supernova,Robert Forster,5694.0
755,winter's tale,Matt Bomer,66743.0
756,the mortal instruments: city of bones,Aidan Turner,207558.0
757,meet dave,Marc Blucas,46772.0
758,dark water,Dougray Scott,15336.0
759,edtv,Matthew McConaughey,10297.0
760,inkheart,Brendan Fraser,18269.0
761,the spirit,Scarlett Johansson,1245.0
762,mortdecai,Johnny Depp,85.0
763,in the name of the king: a dungeon siege tale,Jason Statham,976.0
764,beyond borders,Angelina Jolie Pitt,
765,xi you ji zhi: sun wukong san da baigu jing,Li Gong,643.0
766,the great raid,James Franco,17051.0
767,deadpool,Ryan Reynolds,10859.0
768,holy man,Kelly Preston,11164.0
769,american sniper,Bradley Cooper,51329.0
770,"sabrina, the teenage witchÂ            ",Nate Richert,111882.0
771,just like heaven,Jon Heder,53926.0
772,the flintstones in viva rock vegas,Taylor Negron,37043.0
773,rambo iii,Sylvester Stallone,16483.0
774,leatherheads,Robert Baker,21723.0
775,the ridiculous 6,Taylor Lautner,84214.0
776,did you hear about the morgans?,Michael Kelly,50217.0
777,the internship,Josh Gad,54415.0
778,resident evil: afterlife,Milla Jovovich,63.0
779,red tails,David Oyelowo,35013.0
780,sex and the cityÂ            ,Chris Noth,38026.0
781,the devil's advocate,Keanu Reeves,6384.0
782,that's my boy,Adam Sandler,19292.0
783,dragonheart,Dennis Quaid,6065.0
784,after the sunset,Salma Hayek,3136.0
785,ghost rider: spirit of vengeance,Nicolas Cage,2963.0
786,captain corelli's mandolin,Christian Bale,3894.0
787,anger managementÂ            ,Barry Corbin,12852.0
788,the pacifier,Vin Diesel,12835.0
789,walking tall,Dwayne Johnson,18918.0
790,forrest gump,Tom Hanks,31.0
791,alvin and the chipmunks,Jesse McCartney,49915.0
792,meet the parents,Robert De Niro,380.0
793,pocahontas,Christian Bale,3894.0
794,superman,Marlon Brando,3084.0
795,the nutty professor,Jada Pinkett Smith,9575.0
796,hitch,Will Smith,2888.0
797,george of the jungle,Brendan Fraser,18269.0
798,american wedding,Alyson Hannigan,21595.0
799,captain phillips,Tom Hanks,31.0
800,date night,Mila Kunis,18973.0
801,casper,Eric Idle,10713.0
802,the equalizer,Denzel Washington,5292.0
803,maid in manhattan,Bob Hoskins,382.0
804,crimson tide,Denzel Washington,5292.0
805,the pursuit of happyness,Will Smith,2888.0
806,flightplan,Erika Christensen,21711.0
807,disclosure,Demi Moore,3416.0
808,city of angels,Nicolas Cage,2963.0
809,kill bill: vol. 1,David Carradine,141.0
810,bowfinger,Robert Downey Jr.,3223.0
811,stargate sg-1Â            ,Christopher Judge,26088.0
812,kill bill: vol. 2,Vivica A. Fox,2535.0
813,tango & cash,Sylvester Stallone,16483.0
814,death becomes her,Bruce Willis,62.0
815,shanghai noon,Xander Berkeley,3982.0
816,executive decision,Oliver Platt,17485.0
817,mr. popper's penguins,Madeline Carroll,62564.0
818,the forbidden kingdom,Jet Li,1336.0
819,free birds,Amy Poehler,56322.0
820,alien 3,Charles S. Dutton,17764.0
821,evita,Andrea Corr,18015.0
822,ronin,Robert De Niro,380.0
823,the ghost and the darkness,Tom Wilkinson,207.0
824,paddington,Julie Walters,477.0
825,the hunted,Connie Nielsen,935.0
826,instinct,Anthony Hopkins,4173.0
827,stuck on you,Matt Damon,1892.0
828,semi-pro,Will Ferrell,23659.0
829,the pirates! band of misfits,Salma Hayek,3136.0
830,changeling,Angelina Jolie Pitt,
831,chain reaction,Keanu Reeves,6384.0
832,the fan,Robert De Niro,380.0
833,the phantom of the opera,Gerard Butler,17276.0
834,elizabeth: the golden age,Eddie Redmayne,37632.0
835,Ã¦on flux,Charlize Theron,6885.0
836,gods and generals,Billy Campbell,20215.0
837,turbulence,Hector Elizondo,1210.0
838,imagine that,Stephen Root,17401.0
839,muppets most wanted,Ty Burrell,15232.0
840,thunderbirds,Sophia Myles,3971.0
841,burlesque,Eric Dane,58115.0
842,a very long engagement,Denis Lavant,27978.0
843,eye see you,Sylvester Stallone,16483.0
844,blade ii,Norman Reedus,4886.0
845,seven pounds,Will Smith,2888.0
846,bullet to the head,Sylvester Stallone,16483.0
847,the godfather: part iii,Al Pacino,1158.0
848,elizabethtown,Orlando Bloom,114.0
849,"you, me and dupree",Todd Stashwick,19277.0
850,superman ii,Margot Kidder,20011.0
851,gigli,Todd Giebenhain,138606.0
852,all the king's men,Kate Winslet,204.0
853,shaft,Christian Bale,3894.0
854,anastasia,Kirsten Dunst,205.0
855,moulin rouge!,Jim Broadbent,388.0
856,domestic disturbance,Steve Buscemi,884.0
857,black mass,Johnny Depp,85.0
858,flags of our fathers,Paul Walker,8167.0
859,law abiding citizen,Gerard Butler,17276.0
860,grindhouse,Quentin Tarantino,138.0
861,beloved,Oprah Winfrey,13309.0
862,lucky you,Robert Downey Jr.,3223.0
863,catch me if you can,Leonardo DiCaprio,6193.0
864,zero dark thirty,Jennifer Ehle,49971.0
865,the break-up,Jon Favreau,15277.0
866,mamma mia!,Colin Firth,5472.0
867,valentine's day,Bradley Cooper,51329.0
868,the dukes of hazzard,Alice Greczyn,52050.0
869,the thin red line,Nick Stahl,6408.0
870,the change-up,Ryan Reynolds,10859.0
871,man on the moon,Matt Price,1219537.0
872,casino,Robert De Niro,380.0
873,from paris with love,Kasia Smutniak,120832.0
874,bulletproof monk,Jaime King,5915.0
875,"me, myself & irene",Robert Forster,5694.0
876,barnyard,Rob Paulsen,43125.0
877,deck the halls,Matthew Broderick,4756.0
878,the twilight saga: new moon,Robert Pattinson,11288.0
879,shrek,Kathleen Freeman,7210.0
880,the adjustment bureau,Matt Damon,1892.0
881,robin hood: prince of thieves,Alan Rickman,4566.0
882,jerry maguire,Tom Cruise,500.0
883,ted,Mila Kunis,18973.0
884,as good as it gets,Lupe Ontiveros,28779.0
885,patch adams,Robin Williams,2157.0
886,anchorman 2: the legend continues,Harrison Ford,3.0
887,mr. deeds,Steve Buscemi,884.0
888,super 8,Joel Courtney,518627.0
889,erin brockovich,Julia Roberts,1204.0
890,how to lose a guy in 10 days,Matthew McConaughey,10297.0
891,22 jump street,Channing Tatum,38673.0
892,interview with the vampire: the vampire chronicles,Brad Pitt,287.0
893,yes man,Bradley Cooper,51329.0
894,central intelligence,Dwayne Johnson,18918.0
895,stepmom,Julia Roberts,1204.0
896,daddy's home,Will Ferrell,23659.0
897,into the woods,Johnny Depp,85.0
898,inside man,Denzel Washington,5292.0
899,payback,Bill Duke,1103.0
900,congo,Dylan Walsh,21043.0
901,we bought a zoo,Scarlett Johansson,1245.0
902,knowing,Nicolas Cage,2963.0
903,failure to launch,Bradley Cooper,51329.0
904,the ring two,Naomi Watts,3489.0
905,"crazy, stupid, love.",Ryan Gosling,30614.0
906,garfield,Bill Murray,1532.0
907,christmas with the kranks,Jamie Lee Curtis,8944.0
908,moneyball,Philip Seymour Hoffman,1233.0
909,outbreak,Kevin Spacey,1979.0
910,non-stop,Liam Neeson,3896.0
911,race to witch mountain,Dwayne Johnson,18918.0
912,v for vendetta,Natalie Portman,524.0
913,shanghai knights,Fann Wong,49734.0
914,unforgottenÂ            ,Bernard Hill,1369.0
915,curious george,Will Ferrell,23659.0
916,herbie fully loaded,Scoot McNairy,59233.0
917,don't say a word,Oliver Platt,17485.0
918,hansel & gretel: witch hunters,Jeremy Renner,17604.0
919,unfaithful,Olivier Martinez,15533.0
920,i am number four,Alex Pettyfer,61363.0
921,13 hours,Toby Stephens,10881.0
922,the book of life,Channing Tatum,38673.0
923,firewall,Jimmy Bennett,6860.0
924,absolute power,Clint Eastwood,190.0
925,g.i. jane,Viggo Mortensen,110.0
926,the game,Deborah Kara Unger,13549.0
927,silent hill,Radha Mitchell,8329.0
928,the replacements,Keanu Reeves,6384.0
929,american reunion,Alyson Hannigan,21595.0
930,the negotiator,Kevin Spacey,1979.0
931,into the storm,Matt Walsh,59841.0
932,beverly hills cop iii,Louis Lombardi,3218.0
933,gremlins 2: the new batch,Christopher Lee,113.0
934,the judge,Robert Downey Jr.,3223.0
935,the peacemaker,Armin Mueller-Stahl,12647.0
936,resident evil: apocalypse,Milla Jovovich,63.0
937,bridget jones: the edge of reason,Colin Firth,5472.0
938,out of time,Denzel Washington,5292.0
939,on deadly ground,Mike Starr,5170.0
940,the adventures of sharkboy and lavagirl 3-d,Taylor Lautner,84214.0
941,the beach,Leonardo DiCaprio,6193.0
942,raising helen,Amber Valletta,38425.0
943,ninja assassin,ShÃ´ Kosugi,
944,for love of the game,J.K. Simmons,18999.0
945,a touch of frostÂ            ,David Jason,70902.0
946,striptease,Demi Moore,3416.0
947,marmaduke,Emma Stone,54693.0
948,hereafter,Matt Damon,1892.0
949,assassins,Muse Watson,17348.0
950,hannibal rising,Li Gong,643.0
951,the story of us,Bruce Willis,62.0
952,basic,Connie Nielsen,935.0
953,blood work,Clint Eastwood,190.0
954,the international,Naomi Watts,3489.0
955,escape from l.a.,Steve Buscemi,884.0
956,twistedÂ            ,Grey Damon,130769.0
957,the iron giant,Vin Diesel,12835.0
958,the life aquatic with steve zissou,Bill Murray,1532.0
959,free state of jones,Matthew McConaughey,10297.0
960,the life of david gale,Kevin Spacey,1979.0
961,man of the house,Christina Milian,37936.0
962,run all night,Liam Neeson,3896.0
963,eastern promises,Viggo Mortensen,110.0
964,into the blue,Paul Walker,8167.0
965,the messenger: the story of joan of arc,Paul Brooke,9142.0
966,your highness,Natalie Portman,524.0
967,dream house,Naomi Watts,3489.0
968,mad city,Mia Kirshner,18658.0
969,baby's day out,Joe Mantegna,3266.0
970,the scarlet letter,Gary Oldman,64.0
971,fair game,Naomi Watts,3489.0
972,defianceÂ            ,Julie Benz,35551.0
973,domino,Ian Ziering,19146.0
974,jade,Michael Biehn,2712.0
975,gamer,Gerard Butler,17276.0
976,beautiful creatures,Alden Ehrenreich,71375.0
977,death to smoochy,Robin Williams,2157.0
978,zoolander 2,Milla Jovovich,63.0
979,the big bounce,Morgan Freeman,192.0
980,what planet are you from?,Judy Greer,20750.0
981,drive angry,Nicolas Cage,2963.0
982,street fighter: the legend of chun-li,Chris Klein,21594.0
983,the one,Jason Statham,976.0
984,outlanderÂ            ,Tobias Menzies,10920.0
985,the adventures of ford fairlane,Lauren Holly,34485.0
986,pirate radio,Philip Seymour Hoffman,1233.0
987,traffic,Michael O'Neill,21710.0
988,indiana jones and the last crusade,Harrison Ford,3.0
989,anna karenina,Kelly Macdonald,9015.0
990,chappie,Hugh Jackman,6968.0
991,the bone collector,Denzel Washington,5292.0
992,panic room,Kristen Stewart,37917.0
993,the tooth fairy,P.J. Soles,
994,three kings,Judy Greer,20750.0
995,child 44,Tom Hardy,2524.0
996,rat race,Corinna Harney,1017324.0
997,k-pax,Kevin Spacey,1979.0
998,kate & leopold,Hugh Jackman,6968.0
999,bedazzled,Brendan Fraser,18269.0
1000,the cotton club,Nicolas Cage,2963.0
1001,3:10 to yuma,Christian Bale,3894.0
1002,taken 3,Liam Neeson,3896.0
1003,out of sight,Don Cheadle,1896.0
1004,the cable guy,Matthew Broderick,4756.0
1005,earth,Nandita Das,53372.0
1006,dick tracy,Charlie Korsmo,13389.0
1007,the thomas crown affair,Mark Margolis,1173.0
1008,riding in cars with boys,Rosie Perez,4810.0
1009,solaris,Donatas Banionis,1190206.0
1010,happily n'ever after,Sarah Michelle Gellar,11863.0
1011,mary reilly,Julia Roberts,1204.0
1012,my best friend's wedding,Julia Roberts,1204.0
1013,america's sweethearts,Julia Roberts,1204.0
1014,insomnia,Al Pacino,1158.0
1015,star trek: first contact,LeVar Burton,2390.0
1016,jonah hex,Michael Fassbender,17288.0
1017,courage under fire,Denzel Washington,5292.0
1018,liar liar,Maura Tierney,16307.0
1019,the infiltrator,Joseph Gilgun,225610.0
1020,inchon,Laurence Olivier,3359.0
1021,the flintstones,Jonathan Winters,13593.0
1022,taken 2,Liam Neeson,3896.0
1023,scary movie 3,Regina Hall,35705.0
1024,miss congeniality,Candice Bergen,11850.0
1025,journey to the center of the earth,Josh Hutcherson,27972.0
1026,the princess diaries 2: royal engagement,Anne Hathaway,1813.0
1027,the pelican brief,Denzel Washington,5292.0
1028,the client,Bradley Whitford,11367.0
1029,the bucket list,Morgan Freeman,192.0
1030,patriot games,Harrison Ford,3.0
1031,monster-in-law,Adam Scott,36801.0
1032,prisoners,Hugh Jackman,6968.0
1033,training day,Denzel Washington,5292.0
1034,galaxy quest,Alan Rickman,4566.0
1035,scary movie 2,Natasha Lyonne,10871.0
1036,the muppets,Bill Cobbs,8854.0
1037,blade,Sanaa Lathan,5411.0
1038,coach carter,Channing Tatum,38673.0
1039,changing lanes,Sydney Pollack,2226.0
1040,anaconda,Frank Welker,15831.0
1041,coyote ugly,Adam Garcia,28472.0
1042,love actually,Colin Firth,5472.0
1043,a bug's life,Kevin Spacey,1979.0
1044,the specialist,Sylvester Stallone,16483.0
1045,tin cup,Don Johnson,25129.0
1046,"yours, mine and ours",Lucille Ball,40174.0
1047,kicking & screaming,Josh Hutcherson,27972.0
1048,the hitchhiker's guide to the galaxy,Zooey Deschanel,11664.0
1049,fat albert,Dania Ramirez,37046.0
1050,resident evil: extinction,Milla Jovovich,63.0
1051,blended,Bella Thorne,98285.0
1052,last holiday,LL Cool J,36424.0
1053,the river wild,Meryl Streep,5064.0
1054,the indian in the cupboard,Steve Coogan,4581.0
1055,savages,DemiÃ¡n Bichir,
1056,cellular,Richard Burgi,25849.0
1057,johnny english,Kevin McNally,2449.0
1058,the ant bully,Nicolas Cage,2963.0
